target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_003911.12_cds_SPO_RS22565_2449,7.29E-07,2.63E-06,24.53650779,7.239291382,1,3.84124824,0.556868568,0.05785252,0.499016048,0.535441225,0.535441225
lcl|NC_003911.12_cds_WP_011048432.1_2778,7.31E-07,2.63E-06,24.53268279,0.398259069,1,8.063749722,0.030635313,0.000449822,0.030185491,0.390229056,0.390229056
lcl|NC_003911.12_cds_WP_011049096.1_3457,7.32E-07,2.63E-06,24.52883202,2.37478951,1,6.27745769,0.182676116,0.003771147,0.178904969,0.177156623,0.178904969
lcl|NC_003911.12_cds_WP_011047779.1_2091,7.32E-07,2.63E-06,24.52829753,1.293413347,1,7.592205564,0.099493334,0.000595513,0.098897821,0.199083132,0.199083132
lcl|NC_003911.12_cds_WP_011046560.1_809,7.32E-07,2.63E-06,24.52796388,4.749062506,1,7.195594093,0.3653125,0.000816811,0.36449569,0.118459125,0.36449569
lcl|NC_003911.12_cds_WP_011049176.1_3539,7.33E-07,2.63E-06,24.5274446,2.704673863,1,6.680228729,0.208051836,0.002470419,0.205581416,0.110917829,0.205581416
lcl|NC_003911.12_cds_WP_193385774.1_1610,7.34E-07,2.63E-06,24.52499376,4.177965612,1,7.119178324,0.32138197,0.000951435,0.320430535,0.109822761,0.320430535
lcl|NC_003911.12_cds_WP_011049051.1_3411,7.35E-07,2.63E-06,24.5203257,1.117369741,1,7.469920355,0.085951519,0.001048139,0.084903379,0.165769001,0.165769001
lcl|NC_006569.1_cds_WP_011242178.1_4367,7.36E-07,2.64E-06,24.51721054,2.081385034,1,7.034163428,0.160106541,0.001697754,0.158408788,0.10334359,0.158408788
lcl|NC_003911.12_cds_WP_044028396.1_2446,7.42E-07,2.65E-06,24.50364725,3.488665985,1,6.109866651,0.268358922,0.005327456,0.263031466,0.212593321,0.263031466
lcl|NC_003911.12_cds_WP_011048110.1_2436,7.42E-07,2.65E-06,24.50156569,9.604421377,1,6.870811871,0.738801644,0.002901883,0.735899761,0.101434678,0.735899761
lcl|NC_003911.12_cds_WP_011049438.1_3811,7.45E-07,2.66E-06,24.49501214,1.775590387,1,6.985576442,0.136583876,0.001060656,0.13552322,0.101341898,0.13552322
lcl|NC_003911.12_cds_WP_011049432.1_3805,7.48E-07,2.67E-06,24.48791045,7.342783737,1,7.067954398,0.564829518,0.000987325,0.563842194,0.105489597,0.563842194
lcl|NC_003911.12_cds_WP_011046298.1_541,7.50E-07,2.67E-06,24.4830704,0.925947313,1,7.025848205,0.071226716,0.001531339,0.069695378,0.102907616,0.102907616
lcl|NC_006569.1_cds_WP_011242042.1_4223,7.53E-07,2.68E-06,24.47478321,4.556311507,1,6.379654074,0.350485501,0.00394445,0.346541051,0.155224317,0.346541051
lcl|NC_003911.12_cds_WP_011048235.1_2570,7.54E-07,2.68E-06,24.47234866,5.776072192,1,6.786372201,0.444313246,0.003002004,0.441311241,0.104613344,0.441311241
lcl|NC_006569.1_cds_WP_011241901.1_4075,7.55E-07,2.69E-06,24.46833119,5.339326971,1,5.353598345,0.410717459,0.011454432,0.399263027,0.3684299,0.399263027
lcl|NC_003911.12_cds_WP_044028809.1_3701,7.56E-07,2.69E-06,24.4678078,2.082589342,1,6.58083989,0.16019918,0.001698764,0.158500416,0.123277903,0.158500416
lcl|NC_003911.12_cds_WP_051420337.1_1657,7.58E-07,2.69E-06,24.46156766,3.026902978,1,6.523388428,0.232838691,0.002902278,0.229936412,0.132450012,0.229936412
lcl|NC_003911.12_cds_WP_011046022.1_256,7.58E-07,2.69E-06,24.46048474,5.365598627,1,6.798453612,0.412738356,0.002781273,0.409957083,0.104043163,0.409957083
lcl|NC_003911.12_cds_WP_011048140.1_2473,7.63E-07,2.70E-06,24.44874729,6.300896046,1,6.656302815,0.484684311,0.002754848,0.481929464,0.113235362,0.481929464
lcl|NC_003911.12_cds_WP_011048308.1_2648,7.63E-07,2.70E-06,24.4484858,6.55866599,1,6.451942924,0.504512768,0.004082948,0.500429821,0.143277384,0.500429821
lcl|NC_003911.12_cds_WP_011047487.1_1793,7.64E-07,2.70E-06,24.44636714,4.656131634,1,6.921966366,0.358163972,0.001174972,0.356989,0.100663333,0.356989
lcl|NC_003911.12_cds_WP_011049104.1_3465,7.65E-07,2.71E-06,24.44334353,3.414738589,1,5.773385289,0.262672199,0.003615375,0.259056824,0.284386434,0.284386434
lcl|NC_003911.12_cds_WP_011046012.1_246,7.68E-07,2.71E-06,24.43770862,1.807874286,1,6.398319661,0.139067253,0.003511492,0.135555761,0.151771502,0.151771502
lcl|NC_003911.12_cds_WP_011049313.1_3682,7.70E-07,2.72E-06,24.43111702,2.410993646,1,6.124450689,0.18546105,0.002370313,0.183090737,0.209714668,0.209714668
lcl|NC_003911.12_cds_WP_011045821.1_49,7.70E-07,2.72E-06,24.43109636,6.560162588,1,5.815743384,0.504627891,0.007897925,0.496729966,0.275605058,0.496729966
lcl|NC_003911.12_cds_WP_011047317.1_1607,7.74E-07,2.73E-06,24.42254773,5.375698499,1,5.776297968,0.413515269,0.00749676,0.40601851,0.283792752,0.40601851
lcl|NC_006569.1_cds_WP_011241785.1_3944,7.77E-07,2.74E-06,24.41465008,1.829090037,1,6.266222399,0.140699234,0.003433612,0.137265621,0.179738051,0.179738051
lcl|NC_003911.12_cds_WP_011046073.1_309,7.79E-07,2.74E-06,24.41006615,2.005104598,1,6.739548805,0.154238815,0.001452375,0.15278644,0.107084854,0.15278644
lcl|NC_006569.1_cds_WP_011242088.1_4271,7.79E-07,2.74E-06,24.40907115,2.741698114,1,7.322465275,0.210899855,0.001367719,0.209532136,0.137364038,0.209532136
lcl|NC_003911.12_cds_WP_044028256.1_2038,7.84E-07,2.76E-06,24.39570815,3.605473647,1,6.186632956,0.277344127,0.004449822,0.272894305,0.197537788,0.272894305
lcl|NC_006569.1_cds_WP_011242076.1_4258,7.96E-07,2.79E-06,24.36804467,3.913699343,1,5.853459406,0.301053796,0.006936167,0.294117629,0.26753295,0.294117629
lcl|NC_003911.12_cds_WP_011049269.1_3637,7.96E-07,2.79E-06,24.36697665,4.550841998,1,5.288158457,0.350064769,0.012326187,0.337738582,0.38091468,0.38091468
lcl|NC_003911.12_cds_WP_044029270.1_2595,8.00E-07,2.81E-06,24.35695115,5.966546179,1,6.67765237,0.458965091,0.002985563,0.455979528,0.111142333,0.455979528
lcl|NC_006569.1_cds_WP_011241972.1_4151,8.04E-07,2.82E-06,24.34790396,5.118210098,1,5.488678769,0.393708469,0.009799098,0.383909371,0.341962357,0.383909371
lcl|NC_003911.12_cds_WP_011048101.1_2426,8.05E-07,2.82E-06,24.34590657,5.991052009,1,6.600522188,0.460850155,0.003515174,0.45733498,0.120344451,0.45733498
lcl|NC_003911.12_cds_WP_011046840.1_1107,8.11E-07,2.84E-06,24.33160816,1.783645405,1,6.692569384,0.137203493,0.00230385,0.134899642,0.109932364,0.134899642
lcl|NC_003911.12_cds_WP_011048979.1_3337,8.13E-07,2.84E-06,24.32788927,6.494962072,1,8.518691157,0.499612467,0.000214305,0.499398162,0.640973826,0.640973826
lcl|NC_003911.12_cds_WP_011046955.1_1226,8.13E-07,2.84E-06,24.32637397,5.596000738,1,6.246885362,0.430461595,0.004944776,0.425516819,0.184182751,0.425516819
lcl|NC_003911.12_cds_WP_011047372.1_1664,8.13E-07,2.84E-06,24.32621372,1.682304996,1,7.450339923,0.129408077,0.000746771,0.128661305,0.16129324,0.16129324
lcl|NC_003911.12_cds_WP_011046479.1_728,8.15E-07,2.84E-06,24.32129707,2.545224982,1,7.117866278,0.195786537,0.000978304,0.194808233,0.109696386,0.194808233
lcl|NC_003911.12_cds_WP_268957418.1_228,8.22E-07,2.86E-06,24.30490291,7.858660507,1,8.160278186,0.604512347,0.000309598,0.604202749,0.437422207,0.604202749
lcl|NC_006569.1_cds_WP_011241883.1_4054,8.26E-07,2.87E-06,24.29720223,4.321216069,1,6.167670713,0.332401236,0.004578857,0.32782238,0.201398469,0.32782238
lcl|NC_003911.12_cds_WP_011046439.1_688,8.33E-07,2.90E-06,24.27993177,2.481602128,1,7.625933215,0.190892471,0.000540701,0.19035177,0.209856747,0.209856747
lcl|NC_006569.1_cds_WP_044029594.1_4087,8.35E-07,2.90E-06,24.27613064,6.585035866,1,6.574771711,0.50654122,0.002980147,0.503561074,0.124213463,0.503561074
lcl|NC_003911.12_cds_WP_011048587.1_2933,8.37E-07,2.91E-06,24.26968578,5.282479213,1,7.95774057,0.406344555,0.000403555,0.405941,0.342125921,0.405941
lcl|NC_003911.12_cds_WP_011048876.1_3234,8.38E-07,2.91E-06,24.26892816,7.946529153,1,8.716370772,0.611271473,0.000171128,0.611100346,0.771880753,0.771880753
lcl|NC_006569.1_cds_WP_011241858.1_4017,8.38E-07,2.91E-06,24.2683055,2.941345665,1,6.491802054,0.226257359,0.001590274,0.224667085,0.137480972,0.224667085
lcl|NC_003911.12_cds_WP_011049060.1_3420,8.40E-07,2.91E-06,24.26466185,2.684680477,1,5.795982431,0.206513883,0.003432507,0.203081375,0.279745615,0.279745615
lcl|NC_003911.12_cds_WP_011046184.1_423,8.49E-07,2.94E-06,24.24427904,2.308578376,1,5.975495566,0.177582952,0.005425832,0.17215712,0.240812281,0.240812281
lcl|NC_003911.12_cds_WP_011047647.1_1954,8.50E-07,2.94E-06,24.23994848,3.947622648,1,7.853196822,0.303663281,0.000417833,0.303245447,0.297141434,0.303245447
lcl|NC_003911.12_cds_WP_011049460.1_3833,8.55E-07,2.95E-06,24.22987987,7.811836878,1,4.959191534,0.600910529,0.019081008,0.581829521,0.438885065,0.581829521
lcl|NC_003911.12_cds_WP_011047075.1_1359,8.66E-07,2.99E-06,24.20593849,1.981719226,1,6.779634473,0.15243994,0.001214316,0.151225625,0.104944827,0.151225625
lcl|NC_003911.12_cds_WP_011045944.1_177,8.66E-07,2.99E-06,24.2042353,3.611807753,1,5.98338216,0.277831366,0.00546663,0.272364736,0.239095042,0.272364736
lcl|NC_003911.12_cds_WP_011048124.1_2457,8.67E-07,2.99E-06,24.20204769,3.255408093,1,6.262085911,0.250416007,0.004155109,0.246260898,0.180689708,0.246260898
lcl|NC_003911.12_cds_WP_044027828.1_419,8.68E-07,2.99E-06,24.20181594,4.408206877,1,7.513324548,0.339092837,0.000619966,0.33847287,0.176541001,0.33847287
lcl|NC_003911.12_cds_WP_011046547.1_796,8.73E-07,3.01E-06,24.18925805,10.3518988,1,6.194395336,0.796299908,0.006505908,0.789793999,0.19589566,0.789793999
lcl|NC_003911.12_cds_WP_011048390.1_2731,8.76E-07,3.01E-06,24.18229123,7.141945795,1,7.664084544,0.549380446,0.000515184,0.548865262,0.222823329,0.548865262
lcl|NC_003911.12_cds_WP_011049032.1_3392,8.77E-07,3.01E-06,24.18062386,1.932292895,1,7.41442984,0.148637915,0.000747562,0.147890353,0.153705712,0.153705712
lcl|NC_003911.12_cds_WP_011046464.1_713,8.77E-07,3.01E-06,24.18043899,2.520162448,1,6.6232441,0.19385865,0.001456268,0.192402382,0.117201173,0.192402382
lcl|NC_003911.12_cds_WP_011048567.1_2913,8.79E-07,3.01E-06,24.17645045,2.169377556,1,7.130157479,0.166875197,0.0009427,0.165932496,0.110910666,0.165932496
lcl|NC_003911.12_cds_WP_044028873.1_3917,8.79E-07,3.01E-06,24.17583993,2.819139195,1,6.42054311,0.216856861,0.003352412,0.213504449,0.147977098,0.213504449
lcl|NC_006569.1_cds_WP_011241843.1_4002,8.79E-07,3.01E-06,24.17568479,1.408705528,1,7.732785621,0.108361964,0.000749696,0.107612268,0.248101203,0.248101203
lcl|NC_003911.12_cds_WP_011048155.1_2488,8.81E-07,3.01E-06,24.17287584,3.262628957,1,8.042477322,0.250971458,0.000339207,0.250632251,0.380264602,0.380264602
lcl|NC_003911.12_cds_WP_011048564.1_2910,8.81E-07,3.01E-06,24.17257988,2.730879461,1,7.593339803,0.210067651,0.000595348,0.209472302,0.199434627,0.209472302
lcl|NC_003911.12_cds_WP_011047802.1_2114,8.83E-07,3.02E-06,24.16700301,1.547275625,1,7.485145355,0.119021202,0.00071382,0.118307382,0.169414219,0.169414219
lcl|NC_006569.1_cds_WP_011242205.1_4393,8.83E-07,3.02E-06,24.16687473,1.821401296,1,6.819070707,0.140107792,0.002001303,0.138106489,0.103149406,0.138106489
lcl|NC_003911.12_cds_WP_011047614.1_1921,8.85E-07,3.02E-06,24.16362473,2.330548035,1,6.398521603,0.179272926,0.002097498,0.177175428,0.151735419,0.177175428
lcl|NC_003911.12_cds_WP_011049355.1_3726,8.92E-07,3.04E-06,24.14725668,11.61750867,1,5.999414297,0.893654513,0.00947391,0.884180603,0.235619874,0.884180603
lcl|NC_003911.12_cds_WP_011047599.1_1906,9.01E-07,3.07E-06,24.12889501,3.282820138,1,7.253968052,0.252524626,0.00082571,0.251698916,0.126561137,0.251698916
lcl|NC_003911.12_cds_WP_011046178.1_417,9.09E-07,3.10E-06,24.11105874,1.755313465,1,8.121820636,0.135024113,0.000352203,0.134671909,0.418231316,0.418231316
lcl|NC_006569.1_cds_WP_011242155.1_4344,9.10E-07,3.10E-06,24.1099062,3.767934288,1,6.482990183,0.289841099,0.003637794,0.286203305,0.138832617,0.286203305
lcl|NC_003911.12_cds_WP_011046921.1_1190,9.15E-07,3.11E-06,24.10015219,6.023142022,1,7.04683854,0.463318617,0.000971407,0.46234721,0.104079095,0.46234721
lcl|NC_003911.12_cds_WP_011046054.1_288,9.22E-07,3.13E-06,24.08517243,0.922519664,1,7.907452151,0.070963051,0.000620915,0.070342136,0.32041074,0.32041074
lcl|NC_003911.12_cds_WP_011047504.1_1810,9.38E-07,3.18E-06,24.05197756,4.309956135,1,6.427086043,0.331535087,0.003792975,0.327742112,0.146931121,0.327742112
lcl|NC_003911.12_cds_WP_044028130.1_1685,9.41E-07,3.19E-06,24.04616098,1.933918886,1,7.180223415,0.148762991,0.00777732,0.140985671,0.116529986,0.140985671
lcl|NC_003911.12_cds_WP_044028580.1_2925,9.41E-07,3.19E-06,24.04428465,1.162044536,1,6.570540248,0.089388041,0.00248489,0.086903151,0.124873037,0.124873037
lcl|NC_006569.1_cds_WP_051420469.1_4080,9.46E-07,3.20E-06,24.03573178,0.146529245,1,7.88985851,0.01127148,0.000586604,0.010684876,0.312829524,0.312829524
lcl|NC_003911.12_cds_WP_011047456.1_1762,9.47E-07,3.20E-06,24.03338349,4.689207207,1,5.664584818,0.360708247,0.007870096,0.35283815,0.306543053,0.35283815
lcl|NC_006569.1_cds_WP_011242029.1_4210,9.50E-07,3.21E-06,24.02600394,8.364328604,1,6.311211572,0.643409893,0.005096386,0.638313506,0.169508374,0.638313506
lcl|NC_006569.1_cds_WP_011242173.1_4362,9.52E-07,3.22E-06,24.02364882,4.754298668,1,6.29956805,0.365715282,0.002059241,0.363656041,0.172119957,0.363656041
lcl|NC_003911.12_cds_WP_011046144.1_383,9.59E-07,3.24E-06,24.00903976,4.068438781,1,5.865400529,0.312956829,0.006408174,0.306548656,0.264942316,0.306548656
lcl|NC_006569.1_cds_WP_011242011.1_4192,9.59E-07,3.24E-06,24.00800121,9.156642701,1,6.098190769,0.704357131,0.006280366,0.698076765,0.214929701,0.698076765
lcl|NC_003911.12_cds_WP_011045939.1_172,9.60E-07,3.24E-06,24.00657054,1.252155939,1,7.333989623,0.096319688,0.001205139,0.095114549,0.139286543,0.139286543
lcl|NC_006569.1_cds_WP_011241986.1_4167,9.62E-07,3.24E-06,24.00258877,0.182704133,1,8.043088384,0.014054164,0.000425938,0.013628226,0.380548647,0.380548647
lcl|NC_003911.12_cds_WP_044028017.1_1230,9.64E-07,3.25E-06,23.99820334,4.433625999,1,5.767848075,0.341048154,0.007694483,0.333353671,0.285515097,0.333353671
lcl|NC_003911.12_cds_WP_011047294.1_3150,9.68E-07,3.26E-06,23.9912404,9.278885831,1,8.683231677,0.713760449,0.000220119,0.71354033,0.749044878,0.749044878
lcl|NC_003911.12_cds_SPO_RS23325_2611,9.74E-07,3.27E-06,23.97902331,6.97197408,1,4.165205435,0.536305698,0.043766037,0.492539662,0.527002402,0.527002402
lcl|NC_006569.1_cds_WP_011242152.1_4341,9.75E-07,3.27E-06,23.9773259,7.227811084,1,6.449103507,0.555985468,0.004628307,0.551357161,0.143668089,0.551357161
lcl|NC_003911.12_cds_WP_011048419.1_2760,9.75E-07,3.27E-06,23.9761393,3.801898019,1,7.396789203,0.292453694,0.000662124,0.29179157,0.150272481,0.29179157
lcl|NC_003911.12_cds_WP_044029417.1_3875,9.78E-07,3.28E-06,23.9716669,2.148852157,1,7.359427075,0.16529632,0.000845171,0.164451149,0.143607319,0.164451149
lcl|NC_003911.12_cds_WP_011046096.1_332,9.80E-07,3.28E-06,23.96717694,0.252428561,1,7.968096288,0.019417582,0.000495119,0.018922463,0.346654067,0.346654067
lcl|NC_003911.12_cds_WP_144084038.1_55,9.87E-07,3.31E-06,23.95313513,5.477277321,1,5.927158038,0.421329025,0.006962395,0.414366629,0.251408017,0.414366629
lcl|NC_003911.12_cds_WP_044028503.1_2707,9.88E-07,3.31E-06,23.95114449,8.201879055,1,5.65417407,0.630913773,0.009740932,0.621172841,0.308657747,0.621172841
lcl|NC_003911.12_cds_WP_044028091.1_1486,9.91E-07,3.31E-06,23.94515331,7.227270462,1,5.858722272,0.555943882,0.007156215,0.548787667,0.266392833,0.548787667
lcl|NC_003911.12_cds_WP_011047561.1_1869,9.94E-07,3.32E-06,23.93889821,11.1499596,1,5.549926539,0.8576892,0.01097004,0.84671916,0.329721486,0.84671916
lcl|NC_003911.12_cds_WP_011046385.1_635,9.97E-07,3.33E-06,23.93417065,1.783361542,1,6.936878662,0.137181657,0.001890976,0.135290682,0.100644665,0.135290682
lcl|NC_003911.12_cds_WP_044029363.1_3414,1.00E-06,3.35E-06,23.92106933,5.058122377,1,7.981814872,0.389086337,0.000364764,0.388721573,0.352709469,0.388721573
lcl|NC_006569.1_cds_WP_011242101.1_4285,1.02E-06,3.38E-06,23.89866425,1.980445064,1,6.659315875,0.152341928,0.001483463,0.150858465,0.112915864,0.150858465
lcl|NC_003911.12_cds_WP_011046876.1_1145,1.02E-06,3.40E-06,23.89070875,2.937705205,1,5.960443502,0.225977323,0.005181819,0.220795505,0.244101151,0.244101151
lcl|NC_003911.12_cds_WP_011048283.1_2623,1.02E-06,3.40E-06,23.88593063,2.499689312,1,8.1142522,0.192283793,0.000352457,0.191931336,0.414515248,0.414515248
lcl|NC_003911.12_cds_WP_011048489.1_2836,1.02E-06,3.41E-06,23.88191265,4.939424199,1,7.067766698,0.379955708,0.000916715,0.379038992,0.105476061,0.379038992
lcl|NC_003911.12_cds_WP_011046456.1_705,1.03E-06,3.41E-06,23.88020053,2.813676317,1,8.291651199,0.21643664,0.000296413,0.216140227,0.506868678,0.506868678
lcl|NC_003911.12_cds_WP_011048310.1_2650,1.03E-06,3.41E-06,23.8750912,4.179509464,1,6.631229811,0.321500728,0.002974468,0.31852626,0.116171204,0.31852626
lcl|NC_003911.12_cds_WP_011046461.1_710,1.04E-06,3.44E-06,23.85983066,2.467050684,1,8.038133854,0.18977313,0.000387951,0.189385178,0.378249322,0.378249322
lcl|NC_003911.12_cds_SPO_RS22485_1741,1.04E-06,3.46E-06,23.84533526,7.871193917,1,5.960430807,0.605476455,0.063257511,0.542218945,0.24410393,0.542218945
lcl|NC_003911.12_cds_WP_011047849.1_2161,1.04E-06,3.46E-06,23.84418783,2.000361499,1,6.726026248,0.153873961,0.001587925,0.152286036,0.107858703,0.152286036
lcl|NC_003911.12_cds_WP_011048674.1_3024,1.05E-06,3.47E-06,23.83907473,3.575902871,1,6.396159322,0.275069452,0.003781237,0.271288215,0.152159264,0.271288215
lcl|NC_003911.12_cds_WP_011047003.1_1284,1.05E-06,3.47E-06,23.83901127,4.362596975,1,6.282227633,0.335584383,0.004566186,0.331018196,0.176063818,0.331018196
lcl|NC_006569.1_cds_WP_011241982.1_4162,1.05E-06,3.48E-06,23.82682566,2.03774838,1,7.658454901,0.156749875,0.000901979,0.155847896,0.220859507,0.220859507
lcl|NC_003911.12_cds_WP_011047415.1_1709,1.05E-06,3.48E-06,23.82519734,0.243739621,1,7.838142466,0.018749202,0.000525795,0.018223407,0.290768279,0.290768279
lcl|NC_003911.12_cds_WP_011048866.1_3224,1.06E-06,3.49E-06,23.82095214,2.806666424,1,7.521735632,0.215897417,0.000628946,0.215268472,0.178763548,0.215268472
lcl|NC_006569.1_cds_WP_011241960.1_4138,1.06E-06,3.49E-06,23.81846735,7.867610789,1,5.807409143,0.60520083,0.008824132,0.596376698,0.277360032,0.596376698
lcl|NC_006569.1_cds_WP_051420474.1_4166,1.06E-06,3.50E-06,23.81362182,2.283783766,1,7.000320524,0.175675674,0.001153201,0.174522474,0.101806771,0.174522474
lcl|NC_006569.1_cds_WP_011241835.1_3994,1.07E-06,3.51E-06,23.80536546,6.190660071,1,6.389686749,0.476204621,0.003890971,0.47231365,0.153339994,0.47231365
lcl|NC_003911.12_cds_WP_011046887.1_1156,1.07E-06,3.51E-06,23.80189447,4.702255321,1,6.445882553,0.361711948,0.003305605,0.358406343,0.144119829,0.358406343
lcl|NC_003911.12_cds_WP_011047922.1_2234,1.07E-06,3.52E-06,23.79800969,1.477957044,1,6.620278431,0.113689003,0.001657363,0.11203164,0.11759422,0.11759422
lcl|NC_003911.12_cds_WP_011048361.1_2702,1.07E-06,3.52E-06,23.79502938,5.845422554,1,5.713217276,0.449647889,0.007853828,0.441794061,0.296648195,0.441794061
lcl|NC_003911.12_cds_WP_011048732.1_3083,1.07E-06,3.52E-06,23.79330428,6.432616901,1,7.097442645,0.494816685,0.002117251,0.492699434,0.107831482,0.492699434
lcl|NC_003911.12_cds_WP_011046013.1_247,1.08E-06,3.53E-06,23.78550581,2.253386165,1,6.152539865,0.173337397,0.004304486,0.169032912,0.204303089,0.204303089
lcl|NC_006569.1_cds_WP_011242115.1_4304,1.08E-06,3.53E-06,23.78364141,2.793496006,1,6.244776905,0.214884308,0.00370714,0.211177169,0.184665882,0.211177169
lcl|NC_003911.12_cds_WP_011048119.1_2452,1.08E-06,3.54E-06,23.77667556,5.897588807,1,6.916948151,0.453660677,0.002241206,0.451419471,0.100691916,0.451419471
lcl|NC_006569.1_cds_WP_011241966.1_4145,1.08E-06,3.55E-06,23.77400783,2.779103752,1,6.372954085,0.213777212,0.003499279,0.210277933,0.156517611,0.210277933
lcl|NC_003911.12_cds_WP_044027748.1_68,1.09E-06,3.55E-06,23.76904441,1.789018919,1,7.370588647,0.13761684,0.000764373,0.136852467,0.145530193,0.145530193
lcl|NC_006569.1_cds_WP_011241962.1_4140,1.09E-06,3.56E-06,23.76570283,2.936854392,1,5.82313369,0.225911876,0.006954969,0.218956908,0.274039161,0.274039161
lcl|NC_003911.12_cds_WP_144083984.1_1724,1.09E-06,3.57E-06,23.75739124,6.117112133,1,5.800339413,0.470547087,0.003481499,0.467065588,0.278838942,0.467065588
lcl|NC_003911.12_cds_WP_011045809.1_37,1.10E-06,3.59E-06,23.74282686,1.441286197,1,6.591766574,0.110868169,0.002570266,0.108297903,0.121628482,0.121628482
lcl|NC_003911.12_cds_WP_051420438.1_2061,1.10E-06,3.60E-06,23.73745023,4.05069772,1,7.114480011,0.311592132,0.000937028,0.310655104,0.109373849,0.310655104
lcl|NC_003911.12_cds_WP_011047032.1_1313,1.11E-06,3.63E-06,23.7225025,2.729054989,1,7.722760737,0.209927307,0.000508013,0.209419294,0.244269229,0.244269229
lcl|NC_003911.12_cds_WP_011048276.1_2616,1.11E-06,3.63E-06,23.72059029,1.622715843,1,8.097062383,0.124824296,0.000371072,0.124453224,0.40614922,0.40614922
lcl|NC_003911.12_cds_WP_044028564.1_2861,1.12E-06,3.63E-06,23.71695239,2.383225832,1,8.074069857,0.183325064,0.00035243,0.182972634,0.395119824,0.395119824
lcl|NC_003911.12_cds_WP_193385781.1_397,1.12E-06,3.65E-06,23.70542296,0.15135856,1,7.982104846,0.011642966,0.000532692,0.011110274,0.352838163,0.352838163
lcl|NC_003911.12_cds_WP_011048974.1_3332,1.13E-06,3.66E-06,23.70004819,6.148966358,1,8.100895599,0.472997412,0.000325126,0.472672286,0.408005878,0.472672286
lcl|NC_003911.12_cds_WP_011049149.1_3512,1.13E-06,3.66E-06,23.69810172,4.501160734,1,7.442964168,0.346243133,0.000673144,0.34556999,0.159669225,0.34556999
lcl|NC_006569.1_cds_WP_011242122.1_4311,1.14E-06,3.68E-06,23.68361033,6.13362569,1,6.194404668,0.471817361,0.005114075,0.466703286,0.195893667,0.466703286
lcl|NC_003911.12_cds_WP_011046401.1_650,1.14E-06,3.71E-06,23.66899559,1.511685951,1,6.645494896,0.116283535,0.002442298,0.113841236,0.114442189,0.114442189
lcl|NC_003911.12_cds_WP_011048778.1_3131,1.14E-06,3.71E-06,23.6679883,26.61341288,1,10.095709,2.047185606,4.89E-05,2.047136658,1.951112599,2.047136658
lcl|NC_003911.12_cds_WP_011045946.1_179,1.15E-06,3.72E-06,23.66318615,1.331204633,1,6.513078512,0.102400356,0.002518294,0.099882062,0.134114023,0.134114023
lcl|NC_003911.12_cds_WP_011048539.1_2886,1.15E-06,3.72E-06,23.65800481,4.223346393,1,7.065470385,0.324872799,0.001812211,0.323060589,0.105311894,0.323060589
lcl|NC_006569.1_cds_WP_011241977.1_4156,1.15E-06,3.73E-06,23.65252125,5.607169714,1,6.869761907,0.431320747,0.002413771,0.428906976,0.101460912,0.428906976
lcl|NC_006569.1_cds_WP_011241799.1_3958,1.16E-06,3.74E-06,23.64547342,2.379906526,1,7.039474785,0.183069733,0.001079478,0.181990255,0.103641458,0.181990255
lcl|NC_003911.12_cds_WP_011048040.1_2358,1.16E-06,3.75E-06,23.64034826,1.010848098,1,6.991489016,0.077757546,0.001611246,0.0761463,0.101513127,0.101513127
lcl|NC_003911.12_cds_WP_011049466.1_3839,1.16E-06,3.75E-06,23.63614285,1.534332224,1,7.025811568,0.118025556,0.001605614,0.116419942,0.102905778,0.116419942
lcl|NC_003911.12_cds_WP_044029418.1_3882,1.17E-06,3.76E-06,23.63107936,2.365483084,1,7.095660167,0.181960237,0.001084414,0.180875823,0.107677985,0.180875823
lcl|NC_003911.12_cds_WP_011049156.1_3519,1.17E-06,3.76E-06,23.63088727,3.283473356,1,7.733046881,0.252574874,0.000469141,0.252105732,0.248201681,0.252105732
lcl|NC_003911.12_cds_WP_011049334.1_3703,1.17E-06,3.76E-06,23.63058332,2.002602542,1,7.26041523,0.154046349,0.000877427,0.153168922,0.127524413,0.153168922
lcl|NC_003911.12_cds_WP_011048031.1_2348,1.17E-06,3.77E-06,23.62148179,1.99469843,1,6.73112813,0.153438341,0.00139346,0.152044881,0.10756429,0.152044881
lcl|NC_006569.1_cds_WP_011241912.1_4086,1.17E-06,3.77E-06,23.62051188,5.921433125,1,6.297671657,0.455494856,0.004433918,0.451060938,0.172548473,0.451060938
lcl|NC_003911.12_cds_WP_011048202.1_2536,1.17E-06,3.77E-06,23.61914593,5.733820903,1,7.776974983,0.441063146,0.000472368,0.440590779,0.265509947,0.440590779
lcl|NC_003911.12_cds_WP_011047367.1_1658,1.17E-06,3.77E-06,23.61894504,2.630667251,1,6.893847342,0.202359019,0.002170585,0.200188434,0.100959951,0.200188434
lcl|NC_003911.12_cds_WP_011046709.1_959,1.18E-06,3.79E-06,23.60496647,3.933612781,1,5.345083139,0.302585599,0.010160726,0.292424872,0.370068432,0.370068432
lcl|NC_003911.12_cds_WP_011046593.1_842,1.18E-06,3.79E-06,23.60468585,0.780989608,1,7.575991166,0.060076124,0.000955655,0.059120468,0.194141972,0.194141972
