"","geneNames","feature","id","fc","pval","qval","mean"
"75","SPO1548.t01","gene","MSTRG.1204",0.273550814396288,0.00566247317805357,0.0548862531732386,97.1167247857143
"76","SPO1549.t01","gene","MSTRG.1205",0.423991728174526,0.00505547892732561,0.0520463125592683,80.9300211671271
"77","SPO1554.t01","gene","MSTRG.1209",0.603391175759516,0.0248538378868914,0.110295144036205,82.2359298571429
"78","SPO1561.t01","gene","MSTRG.1215",0.622327153686961,0.0466375028199912,0.146543433031536,75.2373347142857
"79","SPO1562.t01","gene","MSTRG.1216",0.562713544663544,0.00443451565678099,0.0501720798710887,92.1527817857143
"80","SPO1563.t01","gene","MSTRG.1217",0.433663009706218,0.0138787932145252,0.0827485602628618,81.2884864285714
"81","SPO1568.t01","gene","MSTRG.1221",0.372947275468647,0.00469111308612247,0.0513551544440775,84.993572844676
"82","SPO1572.t01","gene","MSTRG.1222",0.708036064305525,0.033590779691488,0.125554906822838,301.915224357143
"83","SPO1574.t01","gene","MSTRG.1224",0.704888402892442,0.0416607665448627,0.138959192403174,96.9346282857143
"84","SPO1575.t01","gene","MSTRG.1225",0.585614819296243,0.0135205076000577,0.0819595602999889,88.0200325
"85","SPO1576.t01","gene","MSTRG.1226",0.469260775782888,0.00490183373986786,0.0515782188242473,85.1989403571429
"86","SPO1578.t01","gene","MSTRG.1228",0.563450020108086,0.0471591135615583,0.147625899362774,84.8759127142857
"87","SPO1579.t01","gene","MSTRG.1229",0.592958110470032,0.00352204196174633,0.0483620113233333,89.2375215
"88","SPO1580.t01","gene","MSTRG.1230",0.575122110688915,0.00907448469204553,0.0685237283693187,92.7138196837363
"89","SPO1582.t01","gene","MSTRG.1231",1.55075841007489,0.016493154225002,0.089606437187625,93.2356507857143
"90","SPO1584.t01","gene","MSTRG.1233",0.706683870179336,0.0221073001586332,0.104544507882837,75.3007611428571
"91","SPO1590.t01","gene","MSTRG.1237",0.515540319232353,6.19925037570468e-06,0.00685017166515367,77.0839814285714
"92","SPO1591.t01","gene","MSTRG.1238",0.278547018178316,0.00140042760951209,0.0354246530068897,93.2456085
"93","SPO1592.t01","gene","MSTRG.1239",0.297418668239008,0.00146434128979056,0.0359321101701736,85.4644181428571
"94","SPO1593.t01","gene","MSTRG.1240",0.495226811935014,0.00965727011305462,0.0702058123350352,85.9422451701784
"95","SPO1596.t01","gene","MSTRG.1241",0.634271111551341,0.0158529887271499,0.0886216823448599,90.4756072744882
"96","MSTRG.1242.1","gene","MSTRG.1242",0.439447137555987,0.011691590906618,0.0770529301300966,83.5225826843321
"97","SPO1607.t01","gene","MSTRG.1246",0.728920502684899,0.00399929260579945,0.0487491015975189,82.3886578760455
"98","SPO1609.t01","gene","MSTRG.1247",0.404515405906861,0.00114304367826057,0.0326654292537395,76.5812423571429
"99","SPO1610.t01","gene","MSTRG.1248",0.630404635229069,0.0421818637839333,0.138959192403174,87.4720637857143
"100","SPO1611.t01","gene","MSTRG.1249",0.238768438273646,0.00252285952759579,0.0440614065163796,83.1092586428571
"101","SPO1612.t01","gene","MSTRG.1250",0.249883074354469,0.00416056978401169,0.0490051099587036,81.1465837142857
"102","SPO1613.t01","gene","MSTRG.1251",0.361483373936296,0.0037650449562836,0.0483620113233333,87.2636990714286
"103","SPO1614.t01","gene","MSTRG.1252",0.390409272991975,0.0162628488521017,0.0891373634106736,84.3359312857143
"104","SPO1616.t01","gene","MSTRG.1254",0.368565698546093,0.000691370888176279,0.0305585932573915,70.2544919285714
"105","SPO1617.t01","gene","MSTRG.1255",0.474199439768261,0.00539926712403394,0.0535480906423899,84.8632850985531
"106","SPO1633.t01","gene","MSTRG.1267",1.51897861391379,0.00385145429543288,0.0483620113233333,112.108758357143
"107","SPO1634.t01","gene","MSTRG.1268",1.40996935320273,0.0495941230438571,0.151956374110867,131.710547928571
"108","SPO0174.t01","gene","MSTRG.127",0.701030499910086,0.0462749383083207,0.146375401232904,104.255817071429
"109","SPO1636.t01","gene","MSTRG.1270",1.35276931582528,0.0344174064019196,0.127194762789703,112.593617857143
"110","SPO1641.t01","gene","MSTRG.1275",0.322891046754707,0.000311326879883889,0.0250741490639916,91.4724285714286
"111","SPO1642.t01","gene","MSTRG.1276",0.406122944511995,0.00511465106992048,0.0522753255591937,87.6023509285714
"112","SPO1644.t01","gene","MSTRG.1278",0.275158428870661,0.000148052111965891,0.0250192770931932,86.2905667003494
"113","SPO1647.t01","gene","MSTRG.1279",0.683953432319372,0.0265241852509477,0.11330885838517,89.6519270714286
"114","SPO1648.t01","gene","MSTRG.1280",0.366368879073685,0.00217512667260866,0.0412031138268441,90.5645108571428
"115","SPO1649.t01","gene","MSTRG.1281",0.53016920579097,0.0025694112781961,0.0440614065163796,85.6066252142857
"116","SPO1650.t01","gene","MSTRG.1282",0.420047028821328,0.00904270666705842,0.0685237283693187,82.4678567857143
"117","SPO1660.t01","gene","MSTRG.1290",0.476948422239732,0.0287741923197251,0.117812295005324,68.9926601428571
"118","SPO1663.t01","gene","MSTRG.1293",1.79866776943039,0.0220751724642758,0.104541709598678,113.826920214286
"119","SPO1665.t01","gene","MSTRG.1295",1.53251961686017,0.0418994114672436,0.138959192403174,120.114344204014
"120","SPO1669.t01","gene","MSTRG.1297",0.467913233155018,0.0479046603433654,0.148663073673361,955.319649785714
"121","SPO1680.t01","gene","MSTRG.1305",1.30810161621725,0.00954410231812064,0.0698426030564457,101.793859892103
"122","SPO1685.t01","gene","MSTRG.1309",1.70809559691389,0.00919942063856705,0.068583047942527,126.594060857143
"123","SPO1686.t01","gene","MSTRG.1310",1.15387872829924,0.0421679390008864,0.138959192403174,196.485619571429
"124","SPO1688.t01","gene","MSTRG.1312",1.38042001423146,0.0132244229697439,0.0816368010143409,129.486215285714
"125","SPO1695.t01","gene","MSTRG.1319",0.520917168046101,0.00233670402602604,0.04256139475976,88.4270940874019
"126","SPO1698.t01","gene","MSTRG.1320",0.6464363248482,0.0190745881616891,0.0969340305508109,85.3552838983263
"127","SPO1703.t01","gene","MSTRG.1323",0.659099159847348,0.0135733932442516,0.0819595602999889,82.4130372857143
"128","SPO1705.t01","gene","MSTRG.1325",0.641330281555163,0.0261494328246312,0.112432386269329,74.7054855
"129","SPO1707a.t01","gene","MSTRG.1327",1.49756635426413,0.0487578241777538,0.150076311187794,99.5378135916552
"130","SPO1712.t01","gene","MSTRG.1331",0.12977265176751,0.00555268227199768,0.0539959413236362,92.1532753571429
"131","SPO3897.t01","gene","MSTRG.1335",0.307878422029551,0.00526522803754592,0.0533698644329925,85.6205437857143
"132","SPO1721.t01","gene","MSTRG.1338",1.49901747501757,0.0285854634281789,0.117812295005324,94.0131032446241
"133","SPO0184.t01","gene","MSTRG.134",2.50955011861759,0.0133246585398989,0.0816900259761277,127.532639357143
"134","SPO3896.t01","gene","MSTRG.1341",1.28807813708557,0.00541134550986444,0.0535480906423899,99.6594986142857
"135","SPO1728.t01","gene","MSTRG.1342",1.69283423930979,0.00451654865848605,0.0503045567029415,100.434312642857
"136","MSTRG.1344.1","gene","MSTRG.1344",1.34171346879179,0.0421928938110305,0.138959192403174,156.431163489748
"137","SPO0185.t01","gene","MSTRG.135",2.97859542972444,0.0264149788787039,0.113051541005861,137.885582071429
"138","SPO0186.t01","gene","MSTRG.136",2.65639966236655,0.0250242719099231,0.110460001839407,211.074870571429
"139","SPO1753.t01","gene","MSTRG.1362",1.88237664569289,2.56419231130511e-05,0.0170005950239529,117.538124972425
"140","SPO1766.t01","gene","MSTRG.1373",1.51668246635081,0.0280010975349374,0.116630045151291,111.595197785714
"141","SPO1769.t01","gene","MSTRG.1376",1.51761491126838,0.0425190893549406,0.139417192098544,121.751710857143
"142","SPO1770.t01","gene","MSTRG.1377",1.42261487441665,0.0204230476383258,0.10081600115889,88.8794565
"143","SPO1771.t01","gene","MSTRG.1378",0.736294938964854,0.012701182597431,0.0802251835435638,78.5805135880109
"144","SPO0190.t01","gene","MSTRG.138",1.54805083706394,0.0148309624956127,0.0858372584402295,133.037765571429
"145","SPO1774.t01","gene","MSTRG.1380",0.637009466293549,0.000712573182258036,0.0305848151333766,69.7488186428571
"146","SPO1776.t01","gene","MSTRG.1382",0.487919521231296,0.0345297772737576,0.127326153128483,96.4514957142857
"147","SPO1778.t01","gene","MSTRG.1384",0.28716555053505,0.00928913790099506,0.0687480328088751,81.4663175
"148","SPO1779.t01","gene","MSTRG.1385",1.48871267429695,0.00030423045224337,0.0250741490639916,105.778652857143
"149","SPO1781.t01","gene","MSTRG.1387",0.586449795493328,0.00799484527819039,0.0641716999932231,99.5258696428571
"150","SPO1782.t01","gene","MSTRG.1388",0.350528922891153,0.0398949935181634,0.135535209136265,88.635132
"151","SPO1783.t01","gene","MSTRG.1389",0.662098376404809,0.00198879288129228,0.0406092142078592,86.281483
"152","SPO1793.t01","gene","MSTRG.1397",0.576150427372829,0.0110703726744983,0.075225179444774,84.7288633545741
"153","SPO0019.t01","gene","MSTRG.14",2.02284336874684,0.0262766624408497,0.112687109950086,104.436898642857
"154","SPO1798.t01","gene","MSTRG.1401",0.44567111397693,0.0130548029623179,0.0811129304678617,88.3923139285714
"155","SPO1799.t01","gene","MSTRG.1402",0.303179669137102,0.0444618365259555,0.143796085935163,67.2199815714286
"156","SPO1806.t01","gene","MSTRG.1406",1.47126621981961,0.00898593836938089,0.0685237283693187,162.725127642857
"157","SPO1813.t01","gene","MSTRG.1413",0.417126814836262,0.0369803400264506,0.131393169547356,736.329609428571
"158","SPO1820.t01","gene","MSTRG.1419",0.462053131451018,3.66039323851375e-06,0.00685017166515367,87.0468110714286
"159","SPO0194.t01","gene","MSTRG.142",1.60630230492896,0.0452462425641804,0.145199703872467,105.858939433356
"160","SPO1821.t01","gene","MSTRG.1420",0.230289344015889,0.000259770307608043,0.0250192770931932,82.1712657142857
"161","SPO1822.t01","gene","MSTRG.1421",0.271727420880048,0.00042574284633301,0.0276732850116457,79.6420505
"162","SPO1823.t01","gene","MSTRG.1422",0.398872850124993,0.0124775613449772,0.0796180117074276,68.5201619285714
"163","SPO1824.t01","gene","MSTRG.1423",0.218147599204778,0.00756719868026579,0.0630661466055663,76.4441287142857
"164","SPO1825.t01","gene","MSTRG.1424",0.241338112037812,0.00297096382907625,0.045289705790226,75.2919200714286
"165","SPO1826.t01","gene","MSTRG.1425",0.36972419182584,0.0069261796709551,0.0610645893862132,81.2217648571429
"166","SPO1827.t01","gene","MSTRG.1426",0.326406517133365,0.00806381523872113,0.0644133675093025,80.185602535389
"167","SPO1830.t01","gene","MSTRG.1427",0.586818097182217,0.0183288732345592,0.0954751647725132,103.210643357143
"168","SPO1831.t01","gene","MSTRG.1428",0.150075989444495,0.00326288034177435,0.0465502427052868,85.4563856428571
"169","SPO1832.t01","gene","MSTRG.1429",0.276042962740127,0.00121995305247813,0.0345653364868803,80.9369194879023
"170","SPO1836.t01","gene","MSTRG.1432",0.473264906268513,0.000735782037848742,0.0305848151333766,88.8693830467254
"171","SPO1838.t01","gene","MSTRG.1433",0.311490099905294,0.00726980900789953,0.0622723949901471,77.0933712142857
"172","SPO1839.t01","gene","MSTRG.1434",0.307714548575451,0.000195326564181864,0.0250192770931932,89.4826728618805
"173","SPO1841.t01","gene","MSTRG.1435",0.403276092286462,0.0126243835234845,0.0801720907669561,87.7312157189646
"174","SPO1843.t01","gene","MSTRG.1436",0.327625904192272,0.00299198961329095,0.045289705790226,86.3500743451833
"175","SPO1851.t01","gene","MSTRG.1441",1.60157979253654,0.0148370283819763,0.0858372584402295,125.210038928571
"176","SPO1857.t01","gene","MSTRG.1447",1.57984488260344,0.0245157778915175,0.109233607137608,118.333325142857
"177","SPO1858.t01","gene","MSTRG.1448",0.365345902680474,0.0328492467490903,0.124451717683696,13.5565034285714
"178","SPO1859.t01","gene","MSTRG.1449",1.48471473922372,0.00231698214746956,0.0425002889611726,105.223355357143
"179","SPO0203.t01","gene","MSTRG.146",1.54924463588945,0.0465930500447375,0.146543433031536,91.2540117438439
"180","SPO1871.t01","gene","MSTRG.1460",1.50842322252552,0.00395535055025242,0.0487434463720698,117.006986
"181","SPO1878.t01","gene","MSTRG.1467",0.360820420341472,0.0102878797518995,0.0727171031504196,77.2290069285714
"182","SPO1879.t01","gene","MSTRG.1468",2.18556559417559,0.0130147992354122,0.0811129304678617,1.88180642857143
"183","SPO0205.t01","gene","MSTRG.147",0.351412027029123,0.0015338974161897,0.0362632907344159,90.8753055
"184","SPO1883.t01","gene","MSTRG.1471",1.43863890491011,0.0266546497306083,0.113430163668149,153.156829428571
"185","SPO0206.t01","gene","MSTRG.148",0.590570104497353,0.00810662043785582,0.0644447164304365,90.9450227857143
"186","SPO1911.t01","gene","MSTRG.1494",1.78944877156529,0.0077049138386891,0.0630661466055663,76.5036961428571
"187","SPO1915.t01","gene","MSTRG.1498",0.696943289357013,0.0152943234295827,0.0878897754541801,82.095958
"188","SPO1916.t01","gene","MSTRG.1499",1.55043995562192,0.0227209159564332,0.105630024497096,176.573863857143
"189","SPO0020.t01","gene","MSTRG.15",1.92093184346769,0.0147878312393557,0.0858372584402295,124.5433485
"190","SPO1917.t01","gene","MSTRG.1500",1.5049581695988,0.0223640921749079,0.104861337425487,106.966688071429
"191","SPO1919.t01","gene","MSTRG.1502",1.431342617686,0.0362864606779675,0.13030285080883,127.556708142857
"192","SPO1920.t01","gene","MSTRG.1503",1.72315714102421,0.0159948086066819,0.0889509154369719,102.415058
"193","SPO1921.t01","gene","MSTRG.1504",1.38716206129841,0.00980979981886076,0.0711586135656968,141.408000148266
"194","SPO0209.t01","gene","MSTRG.151",1.32533816663657,0.0296183641687791,0.119105875298018,178.070110785714
"195","SPO1931.t01","gene","MSTRG.1512",0.631460317005711,0.0489935562691995,0.150522371670432,488.910838571429
"196","SPO1935.t01","gene","MSTRG.1516",2.05965979446263,0.0385113055817046,0.133123021901304,110.591998034448
"197","SPO1940.t01","gene","MSTRG.1519",0.496183958738698,0.013741982565467,0.0823773457586312,97.7235726428571
"198","SPO0210.t01","gene","MSTRG.152",0.128670649937982,0.00153586496324509,0.0362632907344159,21.1873652857143
"199","SPO1941.t01","gene","MSTRG.1520",1.44648755532245,0.0228326345684811,0.105712546919713,127.212173428571
"200","SPO1945.t01","gene","MSTRG.1524",1.32291956385239,0.0322962249855612,0.12379632476054,118.47978674045
"201","SPO1947.t01","gene","MSTRG.1525",1.51333104329689,0.0104784264342856,0.0732826658853522,106.865723714286
"202","SPO1954.t01","gene","MSTRG.1527",1.59876241609857,0.0166790595784134,0.0901975244738018,118.585965785714
"203","SPO0211.t01","gene","MSTRG.153",0.452473201535822,0.030724539945655,0.120918303382648,78.2170983571429
"204","SPO1961.t01","gene","MSTRG.1533",1.68830458171238,0.0169822382039012,0.0913898046200203,93.7367870714286
"205","SPO1962.t01","gene","MSTRG.1534",1.4639191900933,0.0421618467801563,0.138959192403174,119.286717785714
"206","SPO1964.t01","gene","MSTRG.1536",1.55841783074301,0.0196054180595111,0.0980270902975555,139.346832357143
"207","SPO1966.t01","gene","MSTRG.1538",1.50360153405668,0.0241648848764905,0.108252153196711,137.220069785714
"208","SPO0212.t01","gene","MSTRG.154",1.65917722471432,0.00759204644134459,0.0630661466055663,125.111933785714
"209","SPO1994.t01","gene","MSTRG.1557",1.57527506086691,0.047630097801213,0.148257064986874,89.6999007142857
"210","SPO2001.t01","gene","MSTRG.1562",0.384402452570715,0.00644241182857075,0.0586719648673407,85.2334797665856
"211","SPO2005.t01","gene","MSTRG.1563",0.407240974610031,0.0136067729332314,0.0820117314066585,85.7333325
"212","SPO2006.t01","gene","MSTRG.1564",0.388664069185836,0.00302916115120366,0.0454374172680549,83.8616157857143
"213","SPO2007.t01","gene","MSTRG.1565",0.666230443912877,0.00298113568303893,0.045289705790226,87.5438517857143
"214","SPO2008.t01","gene","MSTRG.1566",0.516174744381181,0.00482196018205094,0.0515583179976896,71.585705673014
"215","SPO2025.t01","gene","MSTRG.1578",1.46000898582252,0.0349956478406893,0.127958634325651,99.2032170714286
"216","SPO2030.t01","gene","MSTRG.1581",1.33815501500447,0.0223635778227536,0.104861337425487,123.528273
"217","SPO2052.t01","gene","MSTRG.1598",1.68715862351109,0.00341054960844467,0.0479066608135342,103.446246428571
"218","SPO2055.t01","gene","MSTRG.1601",1.33231008693947,0.0450725824984364,0.145063699982832,141.020472928571
"219","SPO2057.t01","gene","MSTRG.1603",1.25219894146638,0.00783173989131036,0.0635135574434001,98.2801185
"220","SPO2058.t01","gene","MSTRG.1604",1.74141388918755,0.00259756087876495,0.0440614065163796,4.58495964285714
"221","SPO2069.t01","gene","MSTRG.1613",1.49177791656834,0.000161914540606878,0.0250192770931932,115.555183181582
"222","SPO2072.t01","gene","MSTRG.1615",1.5034711271949,0.0163929697202015,0.089403252335946,100.314862645248
"223","SPO2074.t01","gene","MSTRG.1616",1.74396020863693,0.0300525097729187,0.119596722565697,118.390022642857
"224","SPO2076.t01","gene","MSTRG.1618",1.27993834425456,0.0113213936662184,0.075972510128571,156.7709825
"225","SPO2082.t01","gene","MSTRG.1623",1.55092489112344,0.0101590744380631,0.0723836713761396,111.056980386455
"226","SPO2084.t01","gene","MSTRG.1624",1.81574226312015,0.00292149289488663,0.045255836198828,122.207468857143
"227","SPO2090.t01","gene","MSTRG.1627",1.39295581706062,0.017251895294341,0.0922419885495814,112.331529051417
"228","SPO2110.t01","gene","MSTRG.1644",2.11951174401145,0.017774875361857,0.0938275665996112,98.72272
"229","SPO2112.t01","gene","MSTRG.1646",1.41298050648518,0.00514080124654515,0.0522753255591937,97.8816694285714
"230","SPO2124.t01","gene","MSTRG.1654",1.44539085560777,0.0160808652749963,0.0891373634106736,139.896852714286
"231","SPO2125.t01","gene","MSTRG.1655",1.39579848388891,0.00421287804381398,0.0491749673071949,143.600794690809
"232","SPO2129.t01","gene","MSTRG.1657",1.66421389258673,0.0176584257344718,0.0935106730188086,120.603903026246
"233","SPO0241.t01","gene","MSTRG.167",1.44698322006682,0.0107153440420291,0.0741573392470282,89.1294678571429
"234","SPO2144.t01","gene","MSTRG.1671",1.70947581468222,0.0467323915306479,0.146702535912971,127.241184785714
"235","SPO2155.t01","gene","MSTRG.1677",0.564095929657493,0.0376502272692012,0.132214516310807,86.5377524285714
"236","SPO2156.t01","gene","MSTRG.1678",1.20433809735021,0.0323033586113629,0.12379632476054,182.053607428571
"237","SPO2161.t01","gene","MSTRG.1683",0.426041249453267,0.031541576558123,0.122149913890394,658.250767428571
"238","SPO2167.t01","gene","MSTRG.1689",2.1526810875134,0.0191236367964496,0.0969340305508109,128.575994785714
"239","SPO_Sp16SA.r01","gene","MSTRG.169",0.152780862988634,0.0277687965195743,0.11608267397527,1.76904
"240","SPO2170.t01","gene","MSTRG.1691",0.621279269295247,0.0384364850753457,0.133103301581561,81.4627057857143
"241","SPO2171.t01","gene","MSTRG.1692",1.58998881594191,0.00325666355723975,0.0465502427052868,103.7689605
"242","SPO2173.t01","gene","MSTRG.1694",1.30801341971526,0.00285571705336296,0.045255836198828,97.2555503571429
"243","SPO2177.t01","gene","MSTRG.1698",0.393242396737143,0.0273887249038363,0.115590058785426,76.2379605
"244","SPO2189.t01","gene","MSTRG.1707",1.70270685646057,0.0207078412816795,0.101248516001132,109.735905785714
"245","SPO2191.t01","gene","MSTRG.1709",0.276119600270345,0.00707138515718608,0.0616885310422944,81.1566492969513
"246","SPO2194.t01","gene","MSTRG.1711",0.262225709620924,0.00209240142176115,0.0406092142078592,80.8647682142857
"247","SPO_Sp23SA.r01","gene","MSTRG.172",0.331096140690548,0.0140982824189222,0.0836060934145386,16.1209800714286
"248","SPO2204.t01","gene","MSTRG.1721",0.430462760915718,0.0179931960015579,0.0946784837224833,83.6031993571429
"249","SPO2207.t01","gene","MSTRG.1724",1.73194744934416,0.0130555122543694,0.0811129304678617,93.7297935
"250","SPO2209.t01","gene","MSTRG.1726",1.42509771038172,6.17924281764992e-06,0.00685017166515367,89.1344217142857
"251","SPO2214.t01","gene","MSTRG.1731",1.53915112929718,0.00680436460692935,0.0604856292268066,112.497204714286
"252","SPO2216.t01","gene","MSTRG.1733",0.429811593950983,0.0153445525058425,0.0879004620613321,80.2939746428571
